Data,ID_Veiculo,Modelo,KM_Rodado,Litros_Consumidos,Media_Consumo_KML,Custo_Combustivel,Custo_Manutencao,Custo_Multas,Tempo_Parada_Manutencao_Horas,Acidentes
2024-02-09,VEICULO_08,MODELO_D,251,61.69760330000725,4.068229340765503,369.71730179717633,0.0,0.0,0,0
2024-02-09,VEICULO_09,MODELO_E,217,54.269514208897206,3.9985616816968665,324.6073106279599,0.0,0.0,0,0
2024-02-09,VEICULO_10,MODELO_A,97,21.718218271269258,4.466296396344815,137.68926311202762,0.0,0.0,0,0
2024-02-09,VEICULO_11,MODELO_B,496,138.4436183098553,3.5826859053184075,704.652835266606,0.0,0.0,0,0
2024-02-09,VEICULO_12,MODELO_B,236,50.89950355231418,4.636587462143726,331.4289876634831,0.0,0.0,0,0
2024-02-09,VEICULO_13,MODELO_A,0,0.0,0.0,0.0,0.0,14.947011864310916,0,0
2024-02-09,VEICULO_14,MODELO_D,497,198.08611026768497,2.50900984086353,1243.5828614991326,0.0,0.0,0,0
2024-02-09,VEICULO_15,MODELO_B,417,92.66346045252081,4.500155702836759,545.3121148768807,0.0,0.0,0,0
2024-02-09,VEICULO_16,MODELO_C,121,34.269747457077834,3.5308109623962083,214.51111662400578,0.0,0.0,0,0
2024-02-09,VEICULO_17,MODELO_D,206,55.88458134925786,3.686168796945558,367.6383332114214,0.0,0.0,0,0
2024-02-09,VEICULO_18,MODELO_C,483,123.1344067193731,3.9225429582876137,760.756179101982,0.0,0.0,0,0
2024-02-09,VEICULO_19,MODELO_E,50,17.92546640258258,2.7893277015540496,117.44607353327679,0.0,0.0,0,0
2024-02-09,VEICULO_20,MODELO_B,307,91.9730127826576,3.3379356695150886,568.5420861922687,0.0,0.0,0,0
2024-02-10,VEICULO_01,MODELO_C,430,167.40798107612073,2.568575268848611,1013.4908625151772,0.0,0.0,0,0
2024-02-10,VEICULO_02,MODELO_D,107,35.068480112181035,3.0511730094294434,220.26219848982421,0.0,0.0,0,0
2024-02-10,VEICULO_03,MODELO_D,186,39.48642453957525,4.710479669122272,233.00508993752305,101.4027124324605,0.0,10,0
2024-02-10,VEICULO_04,MODELO_B,0,0.0,0.0,0.0,0.0,0.0,0,0
2024-02-10,VEICULO_05,MODELO_B,431,91.14269223939597,4.728848681229787,631.0618552431516,145.92748713960188,0.0,11,0
2024-02-10,VEICULO_06,MODELO_D,267,57.936255079368294,4.608513264004209,334.1639850820722,0.0,0.0,0,0
2024-02-10,VEICULO_07,MODELO_A,146,50.09575631408046,2.91441852049579,346.582037984658,0.0,0.0,0,0
2024-02-10,VEICULO_08,MODELO_A,324,121.04256183197553,2.6767444037557513,652.4106707505476,0.0,59.306135082615796,0,0
2024-02-10,VEICULO_09,MODELO_C,284,78.7268128887242,3.607411370779325,504.24666730633237,0.0,0.0,0,0
2024-02-10,VEICULO_10,MODELO_B,286,70.27703180617874,4.069608414720426,436.0117491502069,0.0,0.0,0,0
2024-02-10,VEICULO_11,MODELO_B,225,48.789554992454974,4.611642800078725,304.3459620133004,0.0,0.0,0,0
2024-02-10,VEICULO_12,MODELO_D,485,173.30971651263079,2.7984582154956863,1028.311203256568,1.768048756604923,0.0,21,0
2024-02-10,VEICULO_13,MODELO_E,176,55.11723546243855,3.193193535984601,339.0786967755631,0.0,0.0,0,0
2024-02-10,VEICULO_14,MODELO_C,178,37.728767468300106,4.717885368228805,221.12437849185048,0.0,0.0,0,0
2024-02-10,VEICULO_15,MODELO_A,66,16.19050683368871,4.0764628728403505,92.1378434524876,0.0,0.0,0,0
2024-02-10,VEICULO_16,MODELO_E,492,185.93700629842618,2.646057445984406,1225.1835474825773,0.0,0.0,0,0
2024-02-10,VEICULO_17,MODELO_E,117,33.0170991557734,3.5436183974854516,225.70061007894452,0.0,0.0,0,0
2024-02-10,VEICULO_18,MODELO_E,222,48.216513330513756,4.604231717839863,292.8806509002882,0.0,0.0,0,0
2024-02-10,VEICULO_19,MODELO_D,135,32.811181936209834,4.114450989984497,193.58597057592112,0.0,0.0,0,0
2024-02-10,VEICULO_20,MODELO_C,391,153.39578019375085,2.5489619043375016,935.8923295056303,165.36527038280943,0.0,11,0
2024-02-11,VEICULO_01,MODELO_E,479,138.11233417603415,3.4681913303230387,882.0774627444478,0.0,0.0,0,0
2024-02-11,VEICULO_02,MODELO_C,238,60.64159238780209,3.924699049424585,389.5581367917898,0.0,0.0,0,0
2024-02-11,VEICULO_03,MODELO_C,165,55.80862566903326,2.956532220995977,387.59080916191823,0.0,0.0,0,0
2024-02-11,VEICULO_04,MODELO_A,286,106.99630146090065,2.6729895902477727,552.6640727254822,0.0,0.0,0,0
2024-02-11,VEICULO_05,MODELO_B,440,109.74522031825997,4.009286224256552,573.2808829298847,0.0,0.0,0,0
2024-02-11,VEICULO_06,MODELO_B,83,18.23149980443768,4.552560178279858,124.38178150662358,0.0,0.0,0,0
2024-02-11,VEICULO_07,MODELO_C,454,97.42404817572164,4.660040395582106,602.1088616798521,0.0,0.0,0,0
2024-02-11,VEICULO_08,MODELO_A,363,95.90297525822217,3.785075478864025,541.7075317387627,0.0,0.0,0,0
2024-02-11,VEICULO_09,MODELO_A,416,95.11304486383301,4.373742850894526,529.8503740069815,0.0,0.0,0,0
2024-02-11,VEICULO_10,MODELO_C,254,98.69046031587803,2.5737036709224332,667.321493781156,60.866617654537734,0.0,0,0
2024-02-11,VEICULO_11,MODELO_C,220,53.73780373161258,4.093952203531899,314.37132038669057,0.0,0.0,0,0
2024-02-11,VEICULO_12,MODELO_D,252,59.30106472850611,4.249502115243864,325.64924852815506,0.0,0.0,0,0
2024-02-11,VEICULO_13,MODELO_C,0,0.0,0.0,0.0,0.0,98.99024634726834,0,0
2024-02-11,VEICULO_14,MODELO_B,314,68.68249715516464,4.571761555067287,407.12333439328216,0.0,0.0,0,0
2024-02-11,VEICULO_15,MODELO_B,108,30.510727542303364,3.539738600145052,157.54726114302312,0.0,0.0,0,0
2024-02-11,VEICULO_16,MODELO_C,395,104.87752340615972,3.7662979365967812,689.1767942453711,0.0,0.0,0,0
2024-02-11,VEICULO_17,MODELO_B,419,159.97849401626078,2.619102039786744,852.4276323642209,0.0,0.0,0,0
2024-02-11,VEICULO_18,MODELO_D,0,0.0,0.0,0.0,0.0,0.0,0,0
2024-02-11,VEICULO_19,MODELO_D,499,119.12008069943566,4.189050217814065,706.0767524152274,0.0,0.0,0,0
2024-02-11,VEICULO_20,MODELO_C,100,21.355576526397083,4.682617670208648,148.25342977402588,0.0,0.0,0,0
2024-02-12,VEICULO_01,MODELO_C,295,65.42815086900325,4.508762605726597,397.55404884524506,0.0,0.0,0,0
2024-02-12,VEICULO_02,MODELO_B,362,81.91950346122512,4.418972097057999,537.1886224081616,0.0,0.0,0,0
2024-02-12,VEICULO_03,MODELO_C,425,96.87578999872653,4.387060998476366,554.897075526664,0.0,0.0,0,0
2024-02-12,VEICULO_04,MODELO_D,446,96.37575454397353,4.6277199292536055,587.3543205922836,0.0,0.0,0,0
2024-02-12,VEICULO_05,MODELO_D,331,87.6787357278953,3.7751456753121406,470.1631401496457,0.0,0.0,0,0
2024-02-12,VEICULO_06,MODELO_E,162,39.58091907299838,4.092881211303515,233.82984612352254,0.0,0.0,0,0
2024-02-12,VEICULO_07,MODELO_D,443,108.58252633386495,4.079846131392102,601.8259943292185,0.0,0.0,0,0
2024-02-12,VEICULO_08,MODELO_C,317,93.80860108221515,3.379221055883531,584.7320207056056,0.0,0.0,0,0
2024-02-12,VEICULO_09,MODELO_C,360,99.40856910390119,3.6214181860291172,534.6527327998693,0.0,0.0,0,0
2024-02-12,VEICULO_10,MODELO_E,113,37.69228035383408,2.9979613581141575,246.74301434784806,0.0,0.0,0,0
2024-02-12,VEICULO_11,MODELO_D,476,135.04939053440273,3.5246364172131743,783.0014753067909,0.0,0.0,0,0
2024-02-12,VEICULO_12,MODELO_D,98,23.679403823611402,4.138617708874977,132.71065759564829,0.0,0.0,0,0
2024-02-12,VEICULO_13,MODELO_E,386,78.14704990602164,4.939405908018246,482.1299806730993,0.0,0.0,0,0
2024-02-12,VEICULO_14,MODELO_A,0,0.0,0.0,0.0,0.0,0.0,0,0
2024-02-12,VEICULO_15,MODELO_E,482,104.9935826987509,4.590756764467799,663.2840471802949,0.0,61.495848457762854,0,0
2024-02-12,VEICULO_16,MODELO_E,120,27.786685108659842,4.318615175964314,155.52745001125055,0.0,0.0,0,0
2024-02-12,VEICULO_17,MODELO_E,440,121.91832052379061,3.608973598960792,751.6735589608049,0.0,0.0,0,0
2024-02-12,VEICULO_18,MODELO_A,351,77.9122302969964,4.505069341000901,454.6823730401189,0.0,0.0,0,0
2024-02-12,VEICULO_19,MODELO_E,397,155.04178468250697,2.560600039614951,873.2913578136466,0.0,0.0,0,0
2024-02-12,VEICULO_20,MODELO_E,274,85.31543448392253,3.2116111423148714,496.73526008584514,0.0,0.0,0,0
2024-02-13,VEICULO_01,MODELO_A,145,33.358878904854556,4.346668855795956,173.52974737422588,0.0,0.0,0,0
2024-02-13,VEICULO_02,MODELO_D,378,110.94404848594364,3.407122825952144,699.9458854725663,0.0,0.0,0,0
2024-02-13,VEICULO_03,MODELO_B,331,76.18845249613499,4.344490393958212,428.3674662236443,0.0,0.0,0,0
2024-02-13,VEICULO_04,MODELO_D,436,127.01529278812302,3.432657520439693,697.5535101189107,0.0,0.0,0,0
2024-02-13,VEICULO_05,MODELO_E,154,50.38462086130477,3.0564882173852284,344.7335513139403,0.0,0.0,0,0
2024-02-13,VEICULO_06,MODELO_B,343,92.85495212888503,3.6939333028130505,541.3075079818924,0.0,0.0,0,0
2024-02-13,VEICULO_07,MODELO_A,269,66.84279061894655,4.024368185545983,408.43536911578155,0.0,0.0,0,0
2024-02-13,VEICULO_08,MODELO_D,434,95.90601168339145,4.525263770041207,656.7123661818276,0.0,0.0,0,0
2024-02-13,VEICULO_09,MODELO_E,0,0.0,0.0,0.0,0.0,0.0,0,0
2024-02-13,VEICULO_10,MODELO_E,312,66.50864429667006,4.691119527384821,345.18688201344276,0.0,0.0,0,0
2024-02-13,VEICULO_11,MODELO_E,79,16.417357767759153,4.811980168644574,83.80212351119661,0.0,0.0,0,0
2024-02-13,VEICULO_12,MODELO_B,51,14.466120185785066,3.5254787977024034,75.01247035224392,0.0,0.0,0,0
2024-02-13,VEICULO_13,MODELO_A,165,50.76542191922769,3.250243842403786,337.5679027814104,0.0,0.0,0,0
2024-02-13,VEICULO_14,MODELO_E,293,80.43319285167709,3.642774700493451,514.0778830300579,0.0,0.0,0,0
2024-02-13,VEICULO_15,MODELO_C,288,64.07307241092381,4.494867955651506,385.9184576841775,0.0,0.0,0,0
2024-02-13,VEICULO_16,MODELO_D,190,57.9310277465222,3.279762286133554,371.3934059848074,0.0,0.0,0,0
2024-02-13,VEICULO_17,MODELO_C,59,14.265560370180104,4.135834728464657,94.29191142695328,0.0,0.0,0,0
2024-02-13,VEICULO_18,MODELO_B,212,69.4775226459791,3.0513465639850232,465.32982326187573,0.0,0.0,0,0
2024-02-13,VEICULO_19,MODELO_E,495,135.9952029090173,3.639834269236408,682.3195916766128,98.31904237113245,38.82354085243388,7,0
2024-02-13,VEICULO_20,MODELO_E,376,81.78732373721276,4.597289443142913,557.1834387209863,0.0,0.0,0,0
2024-02-14,VEICULO_01,MODELO_B,198,48.83586936695957,4.054396953849643,310.63627613827293,0.0,0.0,0,0
2024-02-14,VEICULO_02,MODELO_A,494,167.99608149862354,2.940544776956881,850.5239648605917,72.97384544044374,0.0,5,0
2024-02-14,VEICULO_03,MODELO_A,0,0.0,0.0,0.0,0.0,0.0,0,0
2024-02-14,VEICULO_04,MODELO_D,125,25.85653265986144,4.834368228886489,167.3187499594434,0.0,0.0,0,0
2024-02-14,VEICULO_05,MODELO_C,0,0.0,0.0,0.0,0.0,0.0,0,0
2024-02-14,VEICULO_06,MODELO_A,0,0.0,0.0,0.0,150.84909030208402,0.0,6,0
2024-02-14,VEICULO_07,MODELO_A,56,19.33850509632402,2.8957770893389694,110.72088801987839,0.0,0.0,0,0
2024-02-14,VEICULO_08,MODELO_A,311,72.08421207429939,4.314398271835764,380.41574319197645,0.0,0.0,0,0
2024-02-14,VEICULO_09,MODELO_B,105,30.50093094061317,3.442517876075331,185.8212375763898,0.0,0.0,0,0
2024-02-14,VEICULO_10,MODELO_B,468,114.7360213687101,4.0789282599930665,603.7523138934209,191.81356909493152,0.0,23,0
2024-02-14,VEICULO_11,MODELO_D,435,124.50182232545068,3.493924762505884,862.048454212628,0.0,0.0,0,0
2024-02-14,VEICULO_12,MODELO_D,67,15.895802122736233,4.214949298102291,89.73276015485368,0.0,0.0,0,0
2024-02-14,VEICULO_13,MODELO_B,50,19.36997133733589,2.5813151258321327,110.71231978356538,0.0,0.0,0,0
2024-02-14,VEICULO_14,MODELO_E,335,75.20999689187012,4.454195104962331,466.86712407466183,0.0,0.0,0,0
2024-02-14,VEICULO_15,MODELO_A,83,19.95856911530438,4.158614754419193,115.65732266445478,0.0,0.0,0,0
2024-02-14,VEICULO_16,MODELO_C,151,35.111145220838516,4.300628733419418,195.27165745507034,0.0,0.0,0,0
2024-02-14,VEICULO_17,MODELO_B,371,108.01706547834048,3.4346424646612226,666.671449748279,0.0,0.0,0,0
2024-02-14,VEICULO_18,MODELO_D,165,38.651990478081444,4.26886165393131,268.6814233707624,0.0,0.0,0,0
2024-02-14,VEICULO_19,MODELO_C,74,20.938756498014765,3.534116269369485,119.16537334374446,0.0,0.0,0,0
2024-02-14,VEICULO_20,MODELO_E,422,160.54015348770614,2.6286258660660615,853.0677191574084,0.0,0.0,0,0
2024-02-15,VEICULO_01,MODELO_A,245,57.31058878191475,4.274951718473944,361.2972120360716,73.82557189842028,0.0,4,0
2024-02-15,VEICULO_02,MODELO_C,247,60.52100992774852,4.081227334026228,337.54889671761595,0.0,0.0,0,0
2024-02-15,VEICULO_03,MODELO_C,203,54.42239388017945,3.730082150501143,360.23451109413674,0.0,0.0,0,0
2024-02-15,VEICULO_04,MODELO_E,125,44.8917780256656,2.7844742511320177,233.70745738329353,35.810095619835195,0.0,15,0
2024-02-15,VEICULO_05,MODELO_E,157,55.92520890602336,2.8073207605504447,310.0765119722528,0.0,0.0,0,0
2024-02-15,VEICULO_06,MODELO_D,271,54.376001496974325,4.983816252378899,328.1734995634171,0.0,0.0,0,0
2024-02-15,VEICULO_07,MODELO_D,150,32.12084175741979,4.669865165203854,221.65191133724946,0.0,0.0,0,0
2024-02-15,VEICULO_08,MODELO_D,251,56.173194989022775,4.4683233711212225,310.7951727538112,0.0,0.0,0,0
2024-02-15,VEICULO_09,MODELO_B,259,65.1409311464012,3.975994746189759,419.89630785427477,0.0,0.0,0,0
2024-02-15,VEICULO_10,MODELO_D,0,0.0,0.0,0.0,0.0,0.0,0,0
2024-02-15,VEICULO_11,MODELO_A,0,0.0,0.0,0.0,0.0,0.0,0,0
2024-02-15,VEICULO_12,MODELO_B,476,136.66526031577743,3.4829626702510863,690.5274939108277,0.0,0.0,0,0
2024-02-15,VEICULO_13,MODELO_D,198,61.766063039399796,3.205643848041574,348.156401186255,0.0,0.0,0,1
2024-02-15,VEICULO_14,MODELO_A,172,41.30180743660852,4.16446665836578,241.84704979385864,0.0,0.0,0,0
2024-02-15,VEICULO_15,MODELO_A,0,0.0,0.0,0.0,74.58474817438866,0.0,9,0
2024-02-15,VEICULO_16,MODELO_A,218,64.89049410912408,3.3595059336949573,349.0839067369153,0.0,0.0,0,0
2024-02-15,VEICULO_17,MODELO_D,370,136.73235080040712,2.7060165193831973,789.8813016894876,107.71835508434017,0.0,3,0
2024-02-15,VEICULO_18,MODELO_B,192,39.968320530406146,4.8038045495040205,232.59834075435822,0.0,0.0,0,0
2024-02-15,VEICULO_19,MODELO_C,396,95.44028001032783,4.149191514915378,564.4163602460985,0.0,140.92719243041896,0,0
2024-02-15,VEICULO_20,MODELO_E,400,88.39140715351091,4.525326758350085,451.2382991965738,0.0,0.0,0,0
2024-02-16,VEICULO_01,MODELO_C,454,118.06027271875188,3.8454934038780157,778.4222470376765,0.0,0.0,0,0
2024-02-16,VEICULO_02,MODELO_A,67,22.80272347866374,2.9382455153960523,120.35082048527194,0.0,0.0,0,0
2024-02-16,VEICULO_03,MODELO_A,314,95.86130801972621,3.275565569534953,526.6760942010329,46.95809406311704,0.0,17,0
2024-02-16,VEICULO_04,MODELO_D,133,36.38340633822816,3.6555125917458824,235.0134341969441,0.0,0.0,0,0
2024-02-16,VEICULO_05,MODELO_C,483,131.32945210834615,3.67777366193173,749.4410794253092,0.0,0.0,0,0
2024-02-16,VEICULO_06,MODELO_D,57,17.625477586334846,3.2339549224012227,107.21828780396993,101.27876989584081,0.0,23,0
2024-02-16,VEICULO_07,MODELO_D,303,108.10641382070904,2.802793925830484,746.5885024849566,0.0,0.0,0,0
2024-02-16,VEICULO_08,MODELO_B,492,186.5660653719421,2.6371355316902796,987.4782218855315,0.0,0.0,0,0
2024-02-16,VEICULO_09,MODELO_D,156,39.92811665142907,3.90702124424936,230.0985429631421,79.87840612282133,0.0,16,0
2024-02-16,VEICULO_10,MODELO_D,298,89.37862844533664,3.3341303752748317,461.93122079217113,0.0,0.0,0,0
2024-02-16,VEICULO_11,MODELO_C,311,63.20033108666014,4.920860296974672,328.79115872746695,0.0,0.0,0,0
2024-02-16,VEICULO_12,MODELO_E,155,31.764889817516707,4.879601374046809,211.1019992830347,0.0,0.0,0,0
2024-02-16,VEICULO_13,MODELO_C,61,19.97065135481468,3.054482245782817,122.75962285615432,0.0,0.0,0,0
2024-02-16,VEICULO_14,MODELO_A,202,72.3417018593743,2.7923036755849298,401.50103770848625,65.7386705742093,0.0,3,0
2024-02-16,VEICULO_15,MODELO_D,463,120.35433781672926,3.8469739304705226,618.0812114435453,0.0,0.0,0,0
2024-02-16,VEICULO_16,MODELO_E,0,0.0,0.0,0.0,0.0,0.0,0,0
2024-02-16,VEICULO_17,MODELO_D,368,105.14510345658059,3.4999252262086054,559.9051008662326,52.81417569885723,0.0,17,0
2024-02-16,VEICULO_18,MODELO_D,144,29.642959708639008,4.85781451701779,203.62082763471778,0.0,0.0,0,0
2024-02-16,VEICULO_19,MODELO_D,144,31.261766059349203,4.606265676949338,203.71629950054967,0.0,0.0,0,0
2024-02-16,VEICULO_20,MODELO_B,160,32.601953684546515,4.907681347815692,217.35645193468565,0.0,0.0,0,0
2024-02-17,VEICULO_01,MODELO_D,116,31.13203798903858,3.72606509219997,209.6059107062701,0.0,0.0,0,0
2024-02-17,VEICULO_02,MODELO_D,489,163.05095637851386,2.9990624456370147,969.6124168735523,0.0,0.0,0,0
2024-02-17,VEICULO_03,MODELO_E,244,50.29440987256027,4.851433799864943,320.0512495986835,141.34603101574479,0.0,18,0
2024-02-17,VEICULO_04,MODELO_B,0,0.0,0.0,0.0,0.0,0.0,0,0
2024-02-17,VEICULO_05,MODELO_C,395,150.33973826083223,2.62738251755297,806.4492440279322,0.0,0.0,0,0
2024-02-17,VEICULO_06,MODELO_A,316,70.92792177432375,4.455227110776471,401.65144879486724,37.33894194672796,0.0,10,0
2024-02-17,VEICULO_07,MODELO_B,246,81.68555124453458,3.01154850829827,531.9981714464805,0.0,0.0,0,0
2024-02-17,VEICULO_08,MODELO_D,218,84.3600342311835,2.5841620618904013,558.6851418295813,0.0,0.0,0,0
2024-02-17,VEICULO_09,MODELO_D,191,47.411795664202465,4.028533349649348,295.7229883958474,0.0,0.0,0,0
2024-02-17,VEICULO_10,MODELO_B,225,72.33739620632008,3.1104243696891856,436.0269373335654,0.0,0.0,0,0
2024-02-17,VEICULO_11,MODELO_C,245,70.44737805412232,3.4777731516391546,482.9844691012686,0.0,0.0,0,0
2024-02-17,VEICULO_12,MODELO_C,69,19.35697557613531,3.564606450455423,117.63899256734437,0.0,0.0,0,0
2024-02-17,VEICULO_13,MODELO_A,388,102.78223783178453,3.774971319801468,621.9544413880636,0.0,0.0,0,0
2024-02-17,VEICULO_14,MODELO_D,317,73.06133213664626,4.33882042291696,444.97113451634465,0.0,0.0,0,0
2024-02-17,VEICULO_15,MODELO_E,162,54.340712975430655,2.981190181903684,332.7562048022631,0.0,0.0,0,0
2024-02-17,VEICULO_16,MODELO_D,300,89.964527601521,3.3346476438890122,553.3861734914664,0.0,0.0,0,0
2024-02-17,VEICULO_17,MODELO_C,192,44.4916981532471,4.315411817698566,259.8255481182434,0.0,0.0,0,0
2024-02-17,VEICULO_18,MODELO_A,0,0.0,0.0,0.0,0.0,0.0,0,0
2024-02-17,VEICULO_19,MODELO_C,439,124.89325242369314,3.5150017433345226,628.7997269810688,0.0,0.0,0,0
2024-02-17,VEICULO_20,MODELO_D,237,67.11804859104856,3.5310919339154974,414.8429754649004,72.25498931952379,0.0,1,0
2024-02-18,VEICULO_01,MODELO_E,118,26.641081621035216,4.429249595738252,157.5808041029468,44.067740312328915,0.0,16,0
2024-02-18,VEICULO_02,MODELO_E,354,133.69798611185925,2.6477586558695334,883.1381887481748,36.160898422293045,0.0,15,0
2024-02-18,VEICULO_03,MODELO_C,497,159.60559271061308,3.113925969380844,1079.9695619943645,0.0,0.0,0,0
2024-02-18,VEICULO_04,MODELO_D,444,112.12636948171416,3.959817855980868,605.1098229800426,0.0,0.0,0,0
2024-02-18,VEICULO_05,MODELO_C,233,92.23954674644304,2.5260314931999055,571.0353565510718,0.0,0.0,0,0
2024-02-18,VEICULO_06,MODELO_D,285,68.9521751552796,4.133299629173161,406.56402450347855,0.0,0.0,0,0
2024-02-18,VEICULO_07,MODELO_A,259,66.82495925064427,3.875797350336625,441.9861053823876,0.0,0.0,0,0
2024-02-18,VEICULO_08,MODELO_D,421,85.58971084582123,4.918815542657656,506.16416863941527,0.0,0.0,0,0
2024-02-18,VEICULO_09,MODELO_C,0,0.0,0.0,0.0,0.0,0.0,0,0
2024-02-18,VEICULO_10,MODELO_B,239,51.26085376946729,4.662427221264046,351.27144290821326,0.0,0.0,0,0
2024-02-18,VEICULO_11,MODELO_B,224,53.12314011270443,4.216618210534401,320.31336794915467,0.0,0.0,0,0
2024-02-18,VEICULO_12,MODELO_C,0,0.0,0.0,0.0,0.0,0.0,0,0
2024-02-18,VEICULO_13,MODELO_A,328,127.28598408961494,2.5768744480859223,855.5734737619899,0.0,0.0,0,0
2024-02-18,VEICULO_14,MODELO_A,367,117.15761199698073,3.1325322678090943,655.9832857891189,0.0,0.0,0,0
2024-02-18,VEICULO_15,MODELO_A,201,47.952647220543135,4.1916351161086824,304.3064487347664,0.0,0.0,0,0
2024-02-18,VEICULO_16,MODELO_E,314,106.35788912163954,2.9522962762159,723.3569743199322,0.0,0.0,0,0
2024-02-18,VEICULO_17,MODELO_D,383,127.12049721469448,3.0128894111635613,722.2577623294275,0.0,0.0,0,0
2024-02-18,VEICULO_18,MODELO_D,398,104.34586694197172,3.8142382795222134,687.6788624846758,0.0,0.0,0,0
2024-02-18,VEICULO_19,MODELO_C,468,127.17877619077072,3.6798592816932802,727.0893473985,0.0,0.0,0,0
2024-02-18,VEICULO_20,MODELO_D,200,47.255340508496886,4.232325867253849,278.6138735243906,0.0,0.0,0,0
2024-02-19,VEICULO_01,MODELO_B,151,54.35582801975586,2.7779909809325027,300.157312592691,0.0,0.0,0,0
2024-02-19,VEICULO_02,MODELO_A,422,84.45914878967329,4.996498378771221,586.572436339492,0.0,0.0,0,0
2024-02-19,VEICULO_03,MODELO_E,336,92.37562425286525,3.6373231869074827,612.9151679666902,68.16278801531617,0.0,19,0
2024-02-19,VEICULO_04,MODELO_E,408,146.30968951839236,2.7886054665484816,773.4353541673041,0.0,0.0,0,0
2024-02-19,VEICULO_05,MODELO_B,437,101.32111310152555,4.313020126043407,639.1919559694254,0.0,0.0,0,0
2024-02-19,VEICULO_06,MODELO_C,398,83.20490671464468,4.783371747112951,534.6548563687386,0.0,0.0,0,0
2024-02-19,VEICULO_07,MODELO_E,390,134.4442422212676,2.9008308095347077,833.9627329372214,0.0,0.0,0,0
2024-02-19,VEICULO_08,MODELO_A,402,92.57574091640944,4.342390306797359,468.32085529371614,0.0,0.0,0,0
2024-02-19,VEICULO_09,MODELO_B,68,22.583955024109954,3.010987222008069,157.04522839506865,0.0,0.0,0,0
2024-02-19,VEICULO_10,MODELO_A,473,143.18941520810367,3.3033167941398998,819.1052392569602,0.0,0.0,0,0
2024-02-19,VEICULO_11,MODELO_B,92,28.955328160812492,3.177308144775606,164.85276095498423,0.0,0.0,0,0
2024-02-19,VEICULO_12,MODELO_B,0,0.0,0.0,0.0,0.0,0.0,0,0
2024-02-19,VEICULO_13,MODELO_B,469,142.84726852656547,3.2832269376770022,980.6893662556673,0.0,0.0,0,0
2024-02-19,VEICULO_14,MODELO_D,0,0.0,0.0,0.0,0.0,0.0,0,0
2024-02-19,VEICULO_15,MODELO_A,143,47.44945315391325,3.013733362450912,299.25736583853177,0.0,0.0,0,0
2024-02-19,VEICULO_16,MODELO_C,179,53.84335998381362,3.3244582071737527,294.32688565557885,0.0,0.0,0,0
2024-02-19,VEICULO_17,MODELO_E,208,51.54661931004777,4.035182186224489,349.08405159363156,0.0,0.0,0,0
2024-02-19,VEICULO_18,MODELO_B,478,159.1794217572867,3.0029007187175485,1008.4198158734237,0.0,0.0,0,0
2024-02-19,VEICULO_19,MODELO_C,0,0.0,0.0,0.0,0.0,0.0,0,0
2024-02-19,VEICULO_20,MODELO_B,54,11.207075903453498,4.818384426517511,72.38372658401975,0.0,0.0,0,0
2024-02-20,VEICULO_01,MODELO_D,491,187.20818609045264,2.6227485573882197,1284.5875698982063,156.05960887504685,0.0,1,0
2024-02-20,VEICULO_02,MODELO_C,158,49.46163224672371,3.1943951872001914,295.7470439694731,0.0,0.0,0,0
2024-02-20,VEICULO_03,MODELO_D,73,18.822947091171237,3.8782449765393063,106.85903945926489,0.0,0.0,0,0
2024-02-20,VEICULO_04,MODELO_C,344,91.9183440212659,3.7424521042330072,626.4382404350566,0.0,0.0,0,0
2024-02-20,VEICULO_05,MODELO_E,186,58.868712787954614,3.159573076958093,327.3649142942579,0.0,0.0,0,0
2024-02-20,VEICULO_06,MODELO_A,233,57.38403113324009,4.060363055690473,355.58134958915036,0.0,0.0,0,0
2024-02-20,VEICULO_07,MODELO_D,311,101.03689538648355,3.0780834942559485,667.863499390772,0.0,0.0,0,0
2024-02-20,VEICULO_08,MODELO_A,415,83.34970935178889,4.979021561412236,579.2723077797845,0.0,0.0,0,0
2024-02-20,VEICULO_09,MODELO_E,0,0.0,0.0,0.0,0.0,0.0,0,0
2024-02-20,VEICULO_10,MODELO_B,0,0.0,0.0,0.0,0.0,142.14039240302833,0,0
2024-02-20,VEICULO_11,MODELO_C,273,93.95445678283781,2.905663119643171,651.9713850009477,0.0,0.0,0,0
2024-02-20,VEICULO_12,MODELO_B,77,21.90746076393559,3.5147843389845814,150.36493845736157,176.13901041550375,0.0,12,0
2024-02-20,VEICULO_13,MODELO_C,432,89.44162416096586,4.829965958830761,535.357883075524,0.0,0.0,0,0
2024-02-20,VEICULO_14,MODELO_C,425,127.54678858412527,3.3321105510993347,649.7965233160177,0.0,0.0,0,0
2024-02-20,VEICULO_15,MODELO_A,496,101.44507668248873,4.889345212409097,637.5178792397538,0.0,0.0,0,0
2024-02-20,VEICULO_16,MODELO_D,460,116.12723397368431,3.961172450764142,601.6394266879191,0.0,0.0,0,0
2024-02-20,VEICULO_17,MODELO_D,329,102.8423143697304,3.199072308089117,691.9053708377623,63.6022444042555,0.0,11,1
2024-02-20,VEICULO_18,MODELO_B,400,102.17554934787758,3.9148309214185684,612.8896915957223,177.55536544346796,0.0,13,0
2024-02-20,VEICULO_19,MODELO_C,229,68.76372505290185,3.3302442504943404,446.88117572107905,0.0,0.0,0,0
